shank,electrode,x,y
2,1279,32,9585
3,0,0,0
3,1,32,0
3,2,0,15
3,3,32,15
3,4,0,30
3,5,32,30
3,6,0,45
3,7,32,45
3,8,0,60
3,9,32,60
3,10,0,75
3,11,32,75
3,12,0,90
3,13,32,90
3,14,0,105
3,15,32,105
3,16,0,120
3,17,32,120
3,18,0,135
3,19,32,135
3,20,0,150
3,21,32,150
3,22,0,165
3,23,32,165
3,24,0,180
3,25,32,180
3,26,0,195
3,27,32,195
3,28,0,210
3,29,32,210
3,30,0,225
3,31,32,225
3,32,0,240
3,33,32,240
3,34,0,255
3,35,32,255
3,36,0,270
3,37,32,270
3,38,0,285
3,39,32,285
3,40,0,300
3,41,32,300
3,42,0,315
3,43,32,315
3,44,0,330
3,45,32,330
3,46,0,345
3,47,32,345
3,48,0,360
3,49,32,360
3,50,0,375
3,51,32,375
3,52,0,390
3,53,32,390
3,54,0,405
3,55,32,405
3,56,0,420
3,57,32,420
3,58,0,435
3,59,32,435
3,60,0,450
3,61,32,450
3,62,0,465
3,63,32,465
3,64,0,480
3,65,32,480
3,66,0,495
3,67,32,495
3,68,0,510
3,69,32,510
3,70,0,525
3,71,32,525
3,72,0,540
3,73,32,540
3,74,0,555
3,75,32,555
3,76,0,570
3,77,32,570
3,78,0,585
3,79,32,585
3,80,0,600
3,81,32,600
3,82,0,615
3,83,32,615
3,84,0,630
3,85,32,630
3,86,0,645
3,87,32,645
3,88,0,660
3,89,32,660
3,90,0,675
3,91,32,675
3,92,0,690
3,93,32,690
3,94,0,705
3,95,32,705
3,96,0,720
3,97,32,720
3,98,0,735
3,99,32,735
3,100,0,750
3,101,32,750
3,102,0,765
3,103,32,765
3,104,0,780
3,105,32,780
3,106,0,795
3,107,32,795
3,108,0,810
3,109,32,810
3,110,0,825
3,111,32,825
3,112,0,840
3,113,32,840
3,114,0,855
3,115,32,855
3,116,0,870
3,117,32,870
3,118,0,885
3,119,32,885
3,120,0,900
3,121,32,900
3,122,0,915
3,123,32,915
3,124,0,930
3,125,32,930
3,126,0,945
3,127,32,945
3,128,0,960
3,129,32,960
3,130,0,975
3,131,32,975
3,132,0,990
3,133,32,990
3,134,0,1005
3,135,32,1005
3,136,0,1020
3,137,32,1020
3,138,0,1035
3,139,32,1035
3,140,0,1050
3,141,32,1050
3,142,0,1065
3,143,32,1065
3,144,0,1080
3,145,32,1080
3,146,0,1095
3,147,32,1095
3,148,0,1110
3,149,32,1110
3,150,0,1125
3,151,32,1125
3,152,0,1140
3,153,32,1140
3,154,0,1155
3,155,32,1155
3,156,0,1170
3,157,32,1170
3,158,0,1185
3,159,32,1185
3,160,0,1200
3,161,32,1200
3,162,0,1215
3,163,32,1215
3,164,0,1230
3,165,32,1230
3,166,0,1245
3,167,32,1245
3,168,0,1260
3,169,32,1260
3,170,0,1275
3,171,32,1275
3,172,0,1290
3,173,32,1290
3,174,0,1305
3,175,32,1305
3,176,0,1320
3,177,32,1320
3,178,0,1335
3,179,32,1335
3,180,0,1350
3,181,32,1350
3,182,0,1365
3,183,32,1365
3,184,0,1380
3,185,32,1380
3,186,0,1395
3,187,32,1395
3,188,0,1410
3,189,32,1410
3,190,0,1425
3,191,32,1425
3,192,0,1440
3,193,32,1440
3,194,0,1455
3,195,32,1455
3,196,0,1470
3,197,32,1470
3,198,0,1485
3,199,32,1485
3,200,0,1500
3,201,32,1500
3,202,0,1515
3,203,32,1515
3,204,0,1530
3,205,32,1530
3,206,0,1545
3,207,32,1545
3,208,0,1560
3,209,32,1560
3,210,0,1575
3,211,32,1575
3,212,0,1590
3,213,32,1590
3,214,0,1605
3,215,32,1605
3,216,0,1620
3,217,32,1620
3,218,0,1635
3,219,32,1635
3,220,0,1650
3,221,32,1650
3,222,0,1665
3,223,32,1665
3,224,0,1680
3,225,32,1680
3,226,0,1695
3,227,32,1695
3,228,0,1710
3,229,32,1710
3,230,0,1725
3,231,32,1725
3,232,0,1740
3,233,32,1740
3,234,0,1755
3,235,32,1755
3,236,0,1770
3,237,32,1770
3,238,0,1785
3,239,32,1785
3,240,0,1800
3,241,32,1800
3,242,0,1815
3,243,32,1815
3,244,0,1830
3,245,32,1830
3,246,0,1845
3,247,32,1845
3,248,0,1860
3,249,32,1860
3,250,0,1875
3,251,32,1875
3,252,0,1890
3,253,32,1890
3,254,0,1905
3,255,32,1905
3,256,0,1920
3,257,32,1920
3,258,0,1935
3,259,32,1935
3,260,0,1950
3,261,32,1950
3,262,0,1965
3,263,32,1965
3,264,0,1980
3,265,32,1980
3,266,0,1995
3,267,32,1995
3,268,0,2010
3,269,32,2010
3,270,0,2025
3,271,32,2025
3,272,0,2040
3,273,32,2040
3,274,0,2055
3,275,32,2055
3,276,0,2070
3,277,32,2070
3,278,0,2085
3,279,32,2085
3,280,0,2100
3,281,32,2100
3,282,0,2115
3,283,32,2115
3,284,0,2130
3,285,32,2130
3,286,0,2145
3,287,32,2145
3,288,0,2160
3,289,32,2160
3,290,0,2175
3,291,32,2175
3,292,0,2190
3,293,32,2190
3,294,0,2205
3,295,32,2205
3,296,0,2220
3,297,32,2220
3,298,0,2235
3,299,32,2235
3,300,0,2250
3,301,32,2250
3,302,0,2265
3,303,32,2265
3,304,0,2280
3,305,32,2280
3,306,0,2295
3,307,32,2295
3,308,0,2310
3,309,32,2310
3,310,0,2325
3,311,32,2325
3,312,0,2340
3,313,32,2340
3,314,0,2355
3,315,32,2355
3,316,0,2370
3,317,32,2370
3,318,0,2385
3,319,32,2385
3,320,0,2400
3,321,32,2400
3,322,0,2415
3,323,32,2415
3,324,0,2430
3,325,32,2430
3,326,0,2445
3,327,32,2445
3,328,0,2460
3,329,32,2460
3,330,0,2475
3,331,32,2475
3,332,0,2490
3,333,32,2490
3,334,0,2505
3,335,32,2505
3,336,0,2520
3,337,32,2520
3,338,0,2535
3,339,32,2535
3,340,0,2550
3,341,32,2550
3,342,0,2565
3,343,32,2565
3,344,0,2580
3,345,32,2580
3,346,0,2595
3,347,32,2595
3,348,0,2610
3,349,32,2610
3,350,0,2625
3,351,32,2625
3,352,0,2640
3,353,32,2640
3,354,0,2655
3,355,32,2655
3,356,0,2670
3,357,32,2670
3,358,0,2685
3,359,32,2685
3,360,0,2700
3,361,32,2700
3,362,0,2715
3,363,32,2715
3,364,0,2730
3,365,32,2730
3,366,0,2745
3,367,32,2745
3,368,0,2760
3,369,32,2760
3,370,0,2775
3,371,32,2775
3,372,0,2790
3,373,32,2790
3,374,0,2805
3,375,32,2805
3,376,0,2820
3,377,32,2820
3,378,0,2835
3,379,32,2835
3,380,0,2850
3,381,32,2850
3,382,0,2865
3,383,32,2865
3,384,0,2880
3,385,32,2880
3,386,0,2895
3,387,32,2895
3,388,0,2910
3,389,32,2910
3,390,0,2925
3,391,32,2925
3,392,0,2940
3,393,32,2940
3,394,0,2955
3,395,32,2955
3,396,0,2970
3,397,32,2970
3,398,0,2985
3,399,32,2985
3,400,0,3000
3,401,32,3000
3,402,0,3015
3,403,32,3015
3,404,0,3030
3,405,32,3030
3,406,0,3045
3,407,32,3045
3,408,0,3060
3,409,32,3060
3,410,0,3075
3,411,32,3075
3,412,0,3090
3,413,32,3090
3,414,0,3105
3,415,32,3105
3,416,0,3120
3,417,32,3120
3,418,0,3135
3,419,32,3135
3,420,0,3150
3,421,32,3150
3,422,0,3165
3,423,32,3165
3,424,0,3180
3,425,32,3180
3,426,0,3195
3,427,32,3195
3,428,0,3210
3,429,32,3210
3,430,0,3225
3,431,32,3225
3,432,0,3240
3,433,32,3240
3,434,0,3255
3,435,32,3255
3,436,0,3270
3,437,32,3270
3,438,0,3285
3,439,32,3285
3,440,0,3300
3,441,32,3300
3,442,0,3315
3,443,32,3315
3,444,0,3330
3,445,32,3330
3,446,0,3345
3,447,32,3345
3,448,0,3360
3,449,32,3360
3,450,0,3375
3,451,32,3375
3,452,0,3390
3,453,32,3390
3,454,0,3405
3,455,32,3405
3,456,0,3420
3,457,32,3420
3,458,0,3435
3,459,32,3435
3,460,0,3450
3,461,32,3450
3,462,0,3465
3,463,32,3465
3,464,0,3480
3,465,32,3480
3,466,0,3495
3,467,32,3495
3,468,0,3510
3,469,32,3510
3,470,0,3525
3,471,32,3525
3,472,0,3540
3,473,32,3540
3,474,0,3555
3,475,32,3555
3,476,0,3570
3,477,32,3570
3,478,0,3585
3,479,32,3585
3,480,0,3600
3,481,32,3600
3,482,0,3615
3,483,32,3615
3,484,0,3630
3,485,32,3630
3,486,0,3645
3,487,32,3645
3,488,0,3660
3,489,32,3660
3,490,0,3675
3,491,32,3675
3,492,0,3690
3,493,32,3690
3,494,0,3705
3,495,32,3705
3,496,0,3720
3,497,32,3720
3,498,0,3735
3,499,32,3735
3,500,0,3750
3,501,32,3750
3,502,0,3765
3,503,32,3765
3,504,0,3780
3,505,32,3780
3,506,0,3795
3,507,32,3795
3,508,0,3810
3,509,32,3810
3,510,0,3825
3,511,32,3825
3,512,0,3840
3,513,32,3840
3,514,0,3855
3,515,32,3855
3,516,0,3870
3,517,32,3870
3,518,0,3885
3,519,32,3885
3,520,0,3900
3,521,32,3900
3,522,0,3915
3,523,32,3915
3,524,0,3930
3,525,32,3930
3,526,0,3945
3,527,32,3945
3,528,0,3960
3,529,32,3960
3,530,0,3975
3,531,32,3975
3,532,0,3990
3,533,32,3990
3,534,0,4005
3,535,32,4005
3,536,0,4020
3,537,32,4020
3,538,0,4035
3,539,32,4035
3,540,0,4050
3,541,32,4050
3,542,0,4065
3,543,32,4065
3,544,0,4080
3,545,32,4080
3,546,0,4095
3,547,32,4095
3,548,0,4110
3,549,32,4110
3,550,0,4125
3,551,32,4125
3,552,0,4140
3,553,32,4140
3,554,0,4155
3,555,32,4155
3,556,0,4170
3,557,32,4170
3,558,0,4185
3,559,32,4185
3,560,0,4200
3,561,32,4200
3,562,0,4215
3,563,32,4215
3,564,0,4230
3,565,32,4230
3,566,0,4245
3,567,32,4245
3,568,0,4260
3,569,32,4260
3,570,0,4275
3,571,32,4275
3,572,0,4290
3,573,32,4290
3,574,0,4305
3,575,32,4305
3,576,0,4320
3,577,32,4320
3,578,0,4335
3,579,32,4335
3,580,0,4350
3,581,32,4350
3,582,0,4365
3,583,32,4365
3,584,0,4380
3,585,32,4380
3,586,0,4395
3,587,32,4395
3,588,0,4410
3,589,32,4410
3,590,0,4425
3,591,32,4425
3,592,0,4440
3,593,32,4440
3,594,0,4455
3,595,32,4455
3,596,0,4470
3,597,32,4470
3,598,0,4485
3,599,32,4485
3,600,0,4500
3,601,32,4500
3,602,0,4515
3,603,32,4515
3,604,0,4530
3,605,32,4530
3,606,0,4545
3,607,32,4545
3,608,0,4560
3,609,32,4560
3,610,0,4575
3,611,32,4575
3,612,0,4590
3,613,32,4590
3,614,0,4605
3,615,32,4605
3,616,0,4620
3,617,32,4620
3,618,0,4635
3,619,32,4635
3,620,0,4650
3,621,32,4650
3,622,0,4665
3,623,32,4665
3,624,0,4680
3,625,32,4680
3,626,0,4695
3,627,32,4695
3,628,0,4710
3,629,32,4710
3,630,0,4725
3,631,32,4725
3,632,0,4740
3,633,32,4740
3,634,0,4755
3,635,32,4755
3,636,0,4770
3,637,32,4770
3,638,0,4785
3,639,32,4785
3,640,0,4800
3,641,32,4800
3,642,0,4815
3,643,32,4815
3,644,0,4830
3,645,32,4830
3,646,0,4845
3,647,32,4845
3,648,0,4860
3,649,32,4860
3,650,0,4875
3,651,32,4875
3,652,0,4890
3,653,32,4890
3,654,0,4905
3,655,32,4905
3,656,0,4920
3,657,32,4920
3,658,0,4935
3,659,32,4935
3,660,0,4950
3,661,32,4950
3,662,0,4965
3,663,32,4965
3,664,0,4980
3,665,32,4980
3,666,0,4995
3,667,32,4995
3,668,0,5010
3,669,32,5010
3,670,0,5025
3,671,32,5025
3,672,0,5040
3,673,32,5040
3,674,0,5055
3,675,32,5055
3,676,0,5070
3,677,32,5070
3,678,0,5085
3,679,32,5085
3,680,0,5100
3,681,32,5100
3,682,0,5115
3,683,32,5115
3,684,0,5130
3,685,32,5130
3,686,0,5145
3,687,32,5145
3,688,0,5160
3,689,32,5160
3,690,0,5175
3,691,32,5175
3,692,0,5190
3,693,32,5190
3,694,0,5205
3,695,32,5205
3,696,0,5220
3,697,32,5220
3,698,0,5235
3,699,32,5235
3,700,0,5250
3,701,32,5250
3,702,0,5265
3,703,32,5265
3,704,0,5280
3,705,32,5280
3,706,0,5295
3,707,32,5295
3,708,0,5310
3,709,32,5310
3,710,0,5325
3,711,32,5325
3,712,0,5340
3,713,32,5340
3,714,0,5355
3,715,32,5355
3,716,0,5370
3,717,32,5370
3,718,0,5385
3,719,32,5385
3,720,0,5400
3,721,32,5400
3,722,0,5415
3,723,32,5415
3,724,0,5430
3,725,32,5430
3,726,0,5445
3,727,32,5445
3,728,0,5460
3,729,32,5460
3,730,0,5475
3,731,32,5475
3,732,0,5490
3,733,32,5490
3,734,0,5505
3,735,32,5505
3,736,0,5520
3,737,32,5520
3,738,0,5535
3,739,32,5535
3,740,0,5550
3,741,32,5550
3,742,0,5565
3,743,32,5565
3,744,0,5580
3,745,32,5580
3,746,0,5595
3,747,32,5595
3,748,0,5610
3,749,32,5610
3,750,0,5625
3,751,32,5625
3,752,0,5640
3,753,32,5640
3,754,0,5655
3,755,32,5655
3,756,0,5670
3,757,32,5670
3,758,0,5685
3,759,32,5685
3,760,0,5700
3,761,32,5700
3,762,0,5715
3,763,32,5715
3,764,0,5730
3,765,32,5730
3,766,0,5745
3,767,32,5745
3,768,0,5760
3,769,32,5760
3,770,0,5775
3,771,32,5775
3,772,0,5790
3,773,32,5790
3,774,0,5805
3,775,32,5805
3,776,0,5820
3,777,32,5820
3,778,0,5835
3,779,32,5835
3,780,0,5850
3,781,32,5850
3,782,0,5865
3,783,32,5865
3,784,0,5880
3,785,32,5880
3,786,0,5895
3,787,32,5895
3,788,0,5910
3,789,32,5910
3,790,0,5925
3,791,32,5925
3,792,0,5940
3,793,32,5940
3,794,0,5955
3,795,32,5955
3,796,0,5970
3,797,32,5970
3,798,0,5985
3,799,32,5985
3,800,0,6000
3,801,32,6000
3,802,0,6015
3,803,32,6015
3,804,0,6030
3,805,32,6030
3,806,0,6045
3,807,32,6045
3,808,0,6060
3,809,32,6060
3,810,0,6075
3,811,32,6075
3,812,0,6090
3,813,32,6090
3,814,0,6105
3,815,32,6105
3,816,0,6120
3,817,32,6120
3,818,0,6135
3,819,32,6135
3,820,0,6150
3,821,32,6150
3,822,0,6165
3,823,32,6165
3,824,0,6180
3,825,32,6180
3,826,0,6195
3,827,32,6195
3,828,0,6210
3,829,32,6210
3,830,0,6225
3,831,32,6225
3,832,0,6240
3,833,32,6240
3,834,0,6255
3,835,32,6255
3,836,0,6270
3,837,32,6270
3,838,0,6285
3,839,32,6285
3,840,0,6300
3,841,32,6300
3,842,0,6315
3,843,32,6315
3,844,0,6330
3,845,32,6330
3,846,0,6345
3,847,32,6345
3,848,0,6360
3,849,32,6360
3,850,0,6375
3,851,32,6375
3,852,0,6390
3,853,32,6390
3,854,0,6405
3,855,32,6405
3,856,0,6420
3,857,32,6420
3,858,0,6435
3,859,32,6435
3,860,0,6450
3,861,32,6450
3,862,0,6465
3,863,32,6465
3,864,0,6480
3,865,32,6480
3,866,0,6495
3,867,32,6495
3,868,0,6510
3,869,32,6510
3,870,0,6525
3,871,32,6525
3,872,0,6540
3,873,32,6540
3,874,0,6555
3,875,32,6555
3,876,0,6570
3,877,32,6570
3,878,0,6585
3,879,32,6585
3,880,0,6600
3,881,32,6600
3,882,0,6615
3,883,32,6615
3,884,0,6630
3,885,32,6630
3,886,0,6645
3,887,32,6645
3,888,0,6660
3,889,32,6660
3,890,0,6675
3,891,32,6675
3,892,0,6690
3,893,32,6690
3,894,0,6705
3,895,32,6705
3,896,0,6720
3,897,32,6720
3,898,0,6735
3,899,32,6735
3,900,0,6750
3,901,32,6750
3,902,0,6765
3,903,32,6765
3,904,0,6780
3,905,32,6780
3,906,0,6795
3,907,32,6795
3,908,0,6810
3,909,32,6810
3,910,0,6825
3,911,32,6825
3,912,0,6840
3,913,32,6840
3,914,0,6855
3,915,32,6855
3,916,0,6870
3,917,32,6870
3,918,0,6885
3,919,32,6885
3,920,0,6900
3,921,32,6900
3,922,0,6915
3,923,32,6915
3,924,0,6930
3,925,32,6930
3,926,0,6945
3,927,32,6945
3,928,0,6960
3,929,32,6960
3,930,0,6975
3,931,32,6975
3,932,0,6990
3,933,32,6990
3,934,0,7005
3,935,32,7005
3,936,0,7020
3,937,32,7020
3,938,0,7035
3,939,32,7035
3,940,0,7050
3,941,32,7050
3,942,0,7065
3,943,32,7065
3,944,0,7080
3,945,32,7080
3,946,0,7095
3,947,32,7095
3,948,0,7110
3,949,32,7110
3,950,0,7125
3,951,32,7125
3,952,0,7140
3,953,32,7140
3,954,0,7155
3,955,32,7155
3,956,0,7170
3,957,32,7170
3,958,0,7185
3,959,32,7185
3,960,0,7200
3,961,32,7200
3,962,0,7215
3,963,32,7215
3,964,0,7230
3,965,32,7230
3,966,0,7245
3,967,32,7245
3,968,0,7260
3,969,32,7260
3,970,0,7275
3,971,32,7275
3,972,0,7290
3,973,32,7290
3,974,0,7305
3,975,32,7305
3,976,0,7320
3,977,32,7320
3,978,0,7335
3,979,32,7335
3,980,0,7350
3,981,32,7350
3,982,0,7365
3,983,32,7365
3,984,0,7380
3,985,32,7380
3,986,0,7395
3,987,32,7395
3,988,0,7410
3,989,32,7410
3,990,0,7425
3,991,32,7425
3,992,0,7440
3,993,32,7440
3,994,0,7455
3,995,32,7455
3,996,0,7470
3,997,32,7470
3,998,0,7485
3,999,32,7485
3,1000,0,7500
3,1001,32,7500
3,1002,0,7515
3,1003,32,7515
3,1004,0,7530
3,1005,32,7530
3,1006,0,7545
3,1007,32,7545
3,1008,0,7560
3,1009,32,7560
3,1010,0,7575
3,1011,32,7575
3,1012,0,7590
3,1013,32,7590
3,1014,0,7605
3,1015,32,7605
3,1016,0,7620
3,1017,32,7620
3,1018,0,7635
3,1019,32,7635
3,1020,0,7650
3,1021,32,7650
3,1022,0,7665
3,1023,32,7665
3,1024,0,7680
3,1025,32,7680
3,1026,0,7695
3,1027,32,7695
3,1028,0,7710
3,1029,32,7710
3,1030,0,7725
3,1031,32,7725
3,1032,0,7740
3,1033,32,7740
3,1034,0,7755
3,1035,32,7755
3,1036,0,7770
3,1037,32,7770
3,1038,0,7785
3,1039,32,7785
3,1040,0,7800
3,1041,32,7800
3,1042,0,7815
3,1043,32,7815
3,1044,0,7830
3,1045,32,7830
3,1046,0,7845
3,1047,32,7845
3,1048,0,7860
3,1049,32,7860
3,1050,0,7875
3,1051,32,7875
3,1052,0,7890
3,1053,32,7890
3,1054,0,7905
3,1055,32,7905
3,1056,0,7920
3,1057,32,7920
3,1058,0,7935
3,1059,32,7935
3,1060,0,7950
3,1061,32,7950
3,1062,0,7965
3,1063,32,7965
3,1064,0,7980
3,1065,32,7980
3,1066,0,7995
3,1067,32,7995
3,1068,0,8010
3,1069,32,8010
3,1070,0,8025
3,1071,32,8025
3,1072,0,8040
3,1073,32,8040
3,1074,0,8055
3,1075,32,8055
3,1076,0,8070
3,1077,32,8070
3,1078,0,8085
3,1079,32,8085
3,1080,0,8100
3,1081,32,8100
3,1082,0,8115
3,1083,32,8115
3,1084,0,8130
3,1085,32,8130
3,1086,0,8145
3,1087,32,8145
3,1088,0,8160
3,1089,32,8160
3,1090,0,8175
3,1091,32,8175
3,1092,0,8190
3,1093,32,8190
3,1094,0,8205
3,1095,32,8205
3,1096,0,8220
3,1097,32,8220
3,1098,0,8235
3,1099,32,8235
3,1100,0,8250
3,1101,32,8250
3,1102,0,8265
3,1103,32,8265
3,1104,0,8280
3,1105,32,8280
3,1106,0,8295
3,1107,32,8295
3,1108,0,8310
3,1109,32,8310
3,1110,0,8325
3,1111,32,8325
3,1112,0,8340
3,1113,32,8340
3,1114,0,8355
3,1115,32,8355
3,1116,0,8370
3,1117,32,8370
3,1118,0,8385
3,1119,32,8385
3,1120,0,8400
3,1121,32,8400
3,1122,0,8415
3,1123,32,8415
3,1124,0,8430
3,1125,32,8430
3,1126,0,8445
3,1127,32,8445
3,1128,0,8460
3,1129,32,8460
3,1130,0,8475
3,1131,32,8475
3,1132,0,8490
3,1133,32,8490
3,1134,0,8505
3,1135,32,8505
3,1136,0,8520
3,1137,32,8520
3,1138,0,8535
3,1139,32,8535
3,1140,0,8550
3,1141,32,8550
3,1142,0,8565
3,1143,32,8565
3,1144,0,8580
3,1145,32,8580
3,1146,0,8595
3,1147,32,8595
3,1148,0,8610
3,1149,32,8610
3,1150,0,8625
3,1151,32,8625
3,1152,0,8640
3,1153,32,8640
3,1154,0,8655
3,1155,32,8655
3,1156,0,8670
3,1157,32,8670
3,1158,0,8685
3,1159,32,8685
3,1160,0,8700
3,1161,32,8700
3,1162,0,8715
3,1163,32,8715
3,1164,0,8730
3,1165,32,8730
3,1166,0,8745
3,1167,32,8745
3,1168,0,8760
3,1169,32,8760
3,1170,0,8775
3,1171,32,8775
3,1172,0,8790
3,1173,32,8790
3,1174,0,8805
3,1175,32,8805
3,1176,0,8820
3,1177,32,8820
3,1178,0,8835
3,1179,32,8835
3,1180,0,8850
3,1181,32,8850
3,1182,0,8865
3,1183,32,8865
3,1184,0,8880
3,1185,32,8880
3,1186,0,8895
3,1187,32,8895
3,1188,0,8910
3,1189,32,8910
3,1190,0,8925
3,1191,32,8925
3,1192,0,8940
3,1193,32,8940
3,1194,0,8955
3,1195,32,8955
3,1196,0,8970
3,1197,32,8970
3,1198,0,8985
3,1199,32,8985
3,1200,0,9000
3,1201,32,9000
3,1202,0,9015
3,1203,32,9015
3,1204,0,9030
3,1205,32,9030
3,1206,0,9045
3,1207,32,9045
3,1208,0,9060
3,1209,32,9060
3,1210,0,9075
3,1211,32,9075
3,1212,0,9090
3,1213,32,9090
3,1214,0,9105
3,1215,32,9105
3,1216,0,9120
3,1217,32,9120
3,1218,0,9135
3,1219,32,9135
3,1220,0,9150
3,1221,32,9150
3,1222,0,9165
3,1223,32,9165
3,1224,0,9180
3,1225,32,9180
3,1226,0,9195
3,1227,32,9195
3,1228,0,9210
3,1229,32,9210
3,1230,0,9225
3,1231,32,9225
3,1232,0,9240
3,1233,32,9240
3,1234,0,9255
3,1235,32,9255
3,1236,0,9270
3,1237,32,9270
3,1238,0,9285
3,1239,32,9285
3,1240,0,9300
3,1241,32,9300
3,1242,0,9315
3,1243,32,9315
3,1244,0,9330
3,1245,32,9330
3,1246,0,9345
3,1247,32,9345
3,1248,0,9360
3,1249,32,9360
3,1250,0,9375
3,1251,32,9375
3,1252,0,9390
3,1253,32,9390
3,1254,0,9405
3,1255,32,9405
3,1256,0,9420
3,1257,32,9420
3,1258,0,9435
3,1259,32,9435
3,1260,0,9450
3,1261,32,9450
3,1262,0,9465
3,1263,32,9465
3,1264,0,9480
3,1265,32,9480
3,1266,0,9495
3,1267,32,9495
3,1268,0,9510
3,1269,32,9510
3,1270,0,9525
3,1271,32,9525
3,1272,0,9540
3,1273,32,9540
3,1274,0,9555
3,1275,32,9555
3,1276,0,9570
3,1277,32,9570
3,1278,0,9585
3,1279,32,9585
